schemaVersion,recordType,name,description,category,pricing,website,source_name,source_url
1.0,PRODUCT,Epidemic Sound,"Epidemic Sound is a leading music licensing platform with AI-powered tools for discovering the perfect soundtrack and sound effects for creative content, offering a large catalog of royalty-free music. Its subscription covers use across YouTube, social media, podcasts, and streaming platforms.",Audio & Music,Paid,https://epidemicsound.com,AIFOXX,https://epidemicsound.com
1.0,PRODUCT,Artlist,Artlist is a music and sound effects licensing platform with AI-powered search and curation tools that help creators find the perfect royalty-free music for video projects. It offers a flat-fee subscription covering unlimited downloads and worldwide commercial licensing.,Audio & Music,Paid,https://artlist.io,AIFOXX,https://artlist.io
1.0,PRODUCT,Splice,"Splice is an AI-powered music creation platform offering a vast library of royalty-free samples, loops, and presets alongside AI tools for generating unique sounds and beats. It is widely used by music producers for sample discovery, collaboration, and creative inspiration.",Audio & Music,Freemium,https://splice.com,AIFOXX,https://splice.com
1.0,PRODUCT,BandLab,"BandLab is a free cloud-based music creation platform with AI tools, a built-in DAW, social sharing features, and collaboration capabilities for musicians of all skill levels. Its AI tools include melody and beat generation assistance for music production.",Audio & Music,Free,https://bandlab.com,AIFOXX,https://bandlab.com
1.0,PRODUCT,Lalal.ai,"Lalal.ai is an AI stem separation tool that extracts vocals, instruments, and individual audio elements from mixed tracks with high quality using neural networks. It is used by musicians, producers, and video editors to isolate specific audio components from songs.",Audio & Music,Freemium,https://lalal.ai,AIFOXX,https://lalal.ai
1.0,PRODUCT,Moises AI,"Moises AI is an AI music app for musicians that separates audio stems, enables pitch and tempo adjustment, generates chord detection, and provides a smart metronome for practice and performance. It is designed to help musicians learn songs, create remixes, and practice instruments.",Audio & Music,Freemium,https://moises.ai,AIFOXX,https://moises.ai
1.0,PRODUCT,AudioStrip,"AudioStrip is a free online tool that uses AI to separate vocals from instrumentals in audio tracks, providing karaoke versions and vocal isolation in minutes. It is accessible directly from the browser without account creation.",Audio & Music,Free,https://audiostrip.co.uk,AIFOXX,https://audiostrip.co.uk
1.0,PRODUCT,Soundtrap,"Soundtrap is an AI-powered online music studio by Spotify that enables collaborative music and podcast recording, mixing, and production directly in a browser. It is widely used in education and by beginner to intermediate musicians for collaborative creative projects.",Audio & Music,Freemium,https://soundtrap.com,AIFOXX,https://soundtrap.com
1.0,PRODUCT,Voicemod,"Voicemod is an AI-powered real-time voice changer and soundboard for gamers, streamers, and content creators, offering hundreds of voice effects and custom voice skins. It integrates with platforms like Discord, Zoom, and gaming applications.",Audio & Music,Freemium,https://voicemod.net,AIFOXX,https://voicemod.net
1.0,PRODUCT,Altered,"Altered is a professional AI voice editing and transformation platform that allows users to change their voice to professional AI voices in post-production or in real time, designed for film, podcast, and game audio production. It offers high-quality voice morphing with fine control over pitch, timbre, and style.",Audio & Music,Freemium,https://altered.ai,AIFOXX,https://altered.ai
1.0,PRODUCT,Voice.ai,"Voice.ai is a free real-time AI voice changer platform that enables users to transform their voice during live calls, gaming, and streaming with a library of 1000+ community voice filters. It provides a desktop application for Windows and Mac users.",Audio & Music,Freemium,https://voice.ai,AIFOXX,https://voice.ai
1.0,PRODUCT,Whisper,"Whisper is an open-source automatic speech recognition system by OpenAI trained on 680,000 hours of multilingual web audio data, offering near human-level robustness and accuracy in English and 99 other languages. It is available on GitHub and via the OpenAI API.",Audio & Music,Open Source,https://openai.com/research/whisper,AIFOXX,https://openai.com/research/whisper
1.0,PRODUCT,AssemblyAI,"AssemblyAI is a speech-to-text API platform offering highly accurate transcription, speaker diarization, sentiment analysis, content moderation, and AI audio intelligence features for developers. It is used to build applications requiring audio understanding and voice analytics.",Audio & Music,Freemium,https://assemblyai.com,AIFOXX,https://assemblyai.com
1.0,PRODUCT,Deepgram,"Deepgram is an AI speech recognition API platform that provides real-time and batch transcription with industry-leading accuracy, low latency, and speaker diarization for enterprise and developer applications. It powers voice features in thousands of applications globally.",Audio & Music,Freemium,https://deepgram.com,AIFOXX,https://deepgram.com
1.0,PRODUCT,Rev AI,"Rev AI is a speech recognition API from Rev.com that provides automated transcription, captions, and subtitles with high accuracy for media, enterprises, and developers. It also offers human transcription services for cases requiring the highest accuracy.",Audio & Music,Freemium,https://rev.ai,AIFOXX,https://rev.ai
1.0,PRODUCT,Sonix,"Sonix is an AI transcription platform that converts audio and video files to text with high accuracy in 40+ languages, offering an in-browser editor for reviewing and correcting transcriptions. It is used by journalists, researchers, and legal professionals for automated transcription workflows.",Audio & Music,Paid,https://sonix.ai,AIFOXX,https://sonix.ai
1.0,PRODUCT,Happy Scribe,"Happy Scribe is an AI transcription and subtitle platform that automatically converts audio and video to text in 120+ languages, with human proofreading options for maximum accuracy. It is designed for journalists, academics, and media professionals.",Audio & Music,Freemium,https://happyscribe.com,AIFOXX,https://happyscribe.com
1.0,PRODUCT,Trint,"Trint is an AI transcription platform that converts audio and video files to searchable, editable text, built for journalists, media teams, and research professionals. It offers collaborative editing, story building tools, and integration with newsroom workflows.",Audio & Music,Paid,https://trint.com,AIFOXX,https://trint.com
1.0,PRODUCT,Auphonic,"Auphonic is an AI audio post-production service that automatically levels, normalizes, and enhances audio quality for podcasts, interviews, and video content using intelligent processing algorithms. It handles loudness normalization to broadcast standards and automated chapter generation.",Audio & Music,Freemium,https://auphonic.com,AIFOXX,https://auphonic.com
1.0,PRODUCT,iZotope RX,"iZotope RX is the industry-standard AI audio repair and restoration software used by professional audio engineers and post-production teams to remove noise, hum, clicks, and other audio artifacts from recordings. It includes advanced AI-powered tools like Music Rebalance and Dialogue Isolation.",Audio & Music,Paid,https://izotope.com,AIFOXX,https://izotope.com
1.0,PRODUCT,Landr,"Landr is an AI-powered music mastering platform that automatically masters audio tracks to professional standards with intelligent analysis of dynamics, frequency balance, and stereo width. It is used by independent musicians and producers to prepare tracks for release on streaming platforms.",Audio & Music,Freemium,https://landr.com,AIFOXX,https://landr.com
1.0,PRODUCT,Endel,"Endel is an AI-powered soundscape and music app that generates personalized, real-time audio environments for focus, relaxation, sleep, and movement based on inputs like time of day, weather, and heart rate. Its technology is based on psychoacoustic science and has been licensed by major labels.",Audio & Music,Freemium,https://endel.io,AIFOXX,https://endel.io
1.0,PRODUCT,Brain.fm,"Brain.fm is an AI music platform that generates functional music specifically designed to enhance focus, relaxation, and sleep by leveraging neuroscience principles and AI-generated audio patterns. It is used by professionals and students for deep work and cognitive performance.",Audio & Music,Paid,https://brain.fm,AIFOXX,https://brain.fm
1.0,PRODUCT,Splash,"Splash is an AI music creation platform focused on making music creation accessible and fun through AI-assisted beat and melody generation, particularly targeting younger creators and music enthusiasts. It offers an interactive interface for creating and sharing music.",Audio & Music,Freemium,https://splashmusic.com,AIFOXX,https://splashmusic.com
1.0,PRODUCT,Stability Audio,"Stability Audio is Stability AI's audio generation platform that creates high-quality music and audio from text prompts using diffusion-based audio models, supporting both music and sound effect generation. The underlying models are also available for research and commercial use via API.",Audio & Music,Freemium,https://stability.ai/stable-audio,AIFOXX,https://stability.ai/stable-audio
1.0,PRODUCT,HubSpot AI,"HubSpot AI integrates artificial intelligence across HubSpot's marketing, sales, and service platform to automate content creation, campaign optimization, lead scoring, and customer insights. It is one of the most widely used marketing platforms for inbound marketing and CRM.",Marketing,Freemium,https://hubspot.com,AIFOXX,https://hubspot.com
1.0,PRODUCT,Writerly,AI-powered writing platform for brands and teams to create marketing content at scale.,Marketing,Freemium,https://writerly.ai,AIFOXX,https://writerly.ai
1.0,PRODUCT,Semrush,"Semrush is a comprehensive AI-powered digital marketing platform offering tools for SEO, PPC, competitive research, social media, and content marketing with industry-leading data and analytics. It is one of the most widely used SEO platforms by marketing professionals globally.",Marketing,Paid,https://semrush.com,AIFOXX,https://semrush.com
1.0,PRODUCT,Ahrefs,"Ahrefs is a powerful SEO toolset featuring one of the largest backlink databases, along with keyword research, rank tracking, site audits, and content explorer features. It is a go-to tool for SEO professionals and digital marketers worldwide.",Marketing,Paid,https://ahrefs.com,AIFOXX,https://ahrefs.com
1.0,PRODUCT,Moz,"Moz is an SEO software platform offering keyword research, link building analysis, site audits, and rank tracking tools alongside educational resources and a widely-cited Domain Authority metric. It serves SEO professionals and agencies looking for reliable organic search data.",Marketing,Freemium,https://moz.com,AIFOXX,https://moz.com
1.0,PRODUCT,SE Ranking,"SE Ranking is a comprehensive AI-powered SEO platform with rank tracking, keyword research, site audit, competitive analysis, and AI content writing tools for agencies and businesses. It provides white-label reporting and an affordable pricing structure suitable for SMBs.",Marketing,Paid,https://seranking.com,AIFOXX,https://seranking.com
1.0,PRODUCT,Page Optimizer Pro,AI-powered on-page SEO tool that provides specific recommendations to improve search rankings.,Marketing,Paid,https://pageoptimizer.pro,AIFOXX,https://pageoptimizer.pro
1.0,PRODUCT,Dashword,AI content optimization tool that helps teams create SEO-optimized content with real-time scoring.,Marketing,Paid,https://dashword.com,AIFOXX,https://dashword.com
1.0,PRODUCT,Mailchimp,"Mailchimp is a leading email marketing and automation platform with AI-powered tools for audience segmentation, content optimization, send time optimization, and campaign analytics. It is widely used by small businesses, e-commerce stores, and content creators for digital marketing.",Marketing,Freemium,https://mailchimp.com,AIFOXX,https://mailchimp.com
1.0,PRODUCT,Brevo,"Brevo (formerly Sendinblue) is an all-in-one CRM and digital marketing platform offering email marketing, SMS campaigns, live chat, and marketing automation with AI-powered personalization. It is popular with European businesses and SMBs for its GDPR-friendly approach and unlimited contact storage.",Marketing,Freemium,https://brevo.com,AIFOXX,https://brevo.com
1.0,PRODUCT,ActiveCampaign,"ActiveCampaign is an AI-powered email marketing and CRM platform that automates customer journeys with advanced segmentation, predictive sending, and behavioral triggers. It is used by over 185,000 businesses for customer experience automation.",Marketing,Paid,https://activecampaign.com,AIFOXX,https://activecampaign.com
1.0,PRODUCT,Klaviyo,"Klaviyo is an AI-powered e-commerce marketing platform specializing in email and SMS automation with deep integrations to Shopify, BigCommerce, and other e-commerce platforms. It leverages purchase history and customer behavior to power highly targeted campaigns.",Marketing,Freemium,https://klaviyo.com,AIFOXX,https://klaviyo.com
1.0,PRODUCT,ConvertKit,"ConvertKit (now Kit) is a creator-focused email marketing platform with automation tools, landing pages, and paid newsletter features built for bloggers, podcasters, and online course creators. It offers a simple visual automation builder and strong deliverability.",Marketing,Freemium,https://convertkit.com,AIFOXX,https://convertkit.com
1.0,PRODUCT,Seventh Sense,Seventh Sense is an AI email send-time optimization tool for HubSpot and Marketo that analyzes individual subscriber engagement patterns to determine the optimal time to send each email. It improves open rates by delivering emails when each recipient is most likely to engage.,Marketing,Paid,https://theseventhsense.com,AIFOXX,https://theseventhsense.com
1.0,PRODUCT,Jacquard,"Phrasee is an AI-powered brand language optimization platform that generates and tests marketing copy for email subject lines, push notifications, SMS, and social ads using natural language generation and predictive performance scoring. It helps enterprise marketers improve campaign performance with on-brand AI copy.",Marketing,Paid,https://jacquard.com,AIFOXX,https://jacquard.com
1.0,PRODUCT,Persado,"Persado is an AI platform that generates and optimizes marketing language using motivation AI, identifying the specific words and emotional drivers that motivate individual customers to take action. It is used by Fortune 500 brands to improve conversion rates across email, digital ads, and web.",Marketing,Paid,https://persado.com,AIFOXX,https://persado.com
1.0,PRODUCT,Albert AI,"Albert AI is an autonomous AI marketing platform that manages and optimizes digital advertising campaigns across Google, Facebook, Instagram, and other channels without requiring constant human oversight. It continuously tests creative variants and reallocates budgets to maximize campaign performance.",Marketing,Paid,https://albert.ai,AIFOXX,https://albert.ai
1.0,PRODUCT,Adzooma,"Adzooma is an AI-powered digital advertising management platform that provides optimization recommendations, automated rules, and performance reporting for Google, Facebook, and Microsoft Ads from a single dashboard. It helps SMBs and agencies improve paid advertising ROI.",Marketing,Freemium,https://adzooma.com,AIFOXX,https://adzooma.com
1.0,PRODUCT,AdCreative.ai,"AdCreative.ai is an AI platform that generates conversion-optimized advertising creatives, including images and text, for Facebook, Google, Instagram, and other channels using machine learning trained on high-performing ads. It predicts creative performance scores before publishing.",Marketing,Paid,https://adcreative.ai,AIFOXX,https://adcreative.ai
1.0,PRODUCT,Smartly.io,"Smartly.io is an AI-powered social advertising automation platform that enables brands and agencies to automate creative production, campaign management, and optimization across Facebook, Instagram, Pinterest, Snapchat, and TikTok. It is used by large enterprises to run thousands of ad variants at scale.",Marketing,Paid,https://smartly.io,AIFOXX,https://smartly.io
1.0,PRODUCT,Optimizely,"Optimizely is a leading digital experience optimization platform offering AI-powered A/B testing, personalization, and feature management for websites and apps. It enables marketers and product teams to experiment at scale and deliver personalized experiences backed by data.",Marketing,Paid,https://optimizely.com,AIFOXX,https://optimizely.com
1.0,PRODUCT,VWO,"VWO (Visual Website Optimizer) is an AI-powered conversion rate optimization platform offering A/B testing, multivariate testing, heatmaps, session recordings, and personalization tools in a single suite. It helps digital marketers and product teams optimize the user experience across websites.",Marketing,Freemium,https://vwo.com,AIFOXX,https://vwo.com
1.0,PRODUCT,Unbounce,"Unbounce is an AI-powered landing page platform that enables marketers to build, test, and optimize conversion-focused landing pages without coding using its Smart Builder and Smart Traffic AI features. Smart Traffic automatically routes visitors to the landing page variant most likely to convert them.",Marketing,Paid,https://unbounce.com,AIFOXX,https://unbounce.com
1.0,PRODUCT,Instapage,"Instapage is an enterprise landing page platform with AI content generation, advanced personalization, and built-in A/B testing for creating high-converting post-click experiences. It offers pixel-perfect design tools and deep analytics to optimize campaign landing pages.",Marketing,Paid,https://instapage.com,AIFOXX,https://instapage.com
1.0,PRODUCT,Qualified,AI-powered conversational marketing and pipeline generation platform for B2B companies.,Marketing,Paid,https://qualified.com,AIFOXX,https://qualified.com
1.0,PRODUCT,Intercom,"Intercom is an AI-first customer service and marketing platform featuring Fin AI Agent for support, targeted in-app messaging, product tours, and email campaigns. It is widely adopted by SaaS companies to onboard users, drive engagement, and handle customer support at scale.",Marketing,Paid,https://intercom.com,AIFOXX,https://intercom.com
1.0,PRODUCT,ManyChat,"ManyChat is an AI chat marketing platform for automating conversations on Instagram, Facebook Messenger, WhatsApp, and SMS to grow audiences, generate leads, and drive sales. It enables businesses to create chatbot flows without coding for e-commerce, service bookings, and lead nurturing.",Marketing,Freemium,https://manychat.com,AIFOXX,https://manychat.com
1.0,PRODUCT,Chatfuel,"Chatfuel is an AI chatbot builder for Facebook Messenger, Instagram, and WhatsApp that helps businesses automate customer interactions, qualify leads, and drive conversions without programming. It powers chatbots for e-commerce, real estate, and service businesses.",Marketing,Freemium,https://chatfuel.com,AIFOXX,https://chatfuel.com
1.0,PRODUCT,Marketo Engage,"Marketo Engage (by Adobe) is an enterprise marketing automation platform that manages complex B2B demand generation, lead nurturing, account-based marketing, and revenue attribution at scale. It is widely adopted by enterprise marketing teams for orchestrating multi-channel campaign journeys.",Marketing,Paid,https://business.adobe.com/products/marketo/adobe-marketo.html,AIFOXX,https://business.adobe.com/products/marketo/adobe-marketo.html
1.0,PRODUCT,Pardot,"Pardot (now Salesforce Marketing Cloud Account Engagement) is a B2B marketing automation platform tightly integrated with Salesforce CRM, offering email marketing, lead scoring, landing pages, and Salesforce Einstein AI-powered insights. It is designed for B2B companies running complex account-based marketing programs.",Marketing,Paid,https://salesforce.com/products/marketing-cloud,AIFOXX,https://salesforce.com/products/marketing-cloud
1.0,PRODUCT,Iterable,"Iterable is an AI-powered growth marketing platform for creating personalized cross-channel customer communications across email, push, SMS, and in-app messaging. It enables data-driven personalization at scale and is popular with consumer tech and media companies.",Marketing,Paid,https://iterable.com,AIFOXX,https://iterable.com
1.0,PRODUCT,Customer.io,"Customer.io is a messaging automation platform for product-driven teams, enabling event-based email, push, SMS, and webhook triggers based on real-time user data. It is popular with SaaS companies for sending lifecycle messages tied to product behavior.",Marketing,Paid,https://customer.io,AIFOXX,https://customer.io
1.0,PRODUCT,Braze,"Braze is an enterprise customer engagement platform offering AI-powered personalization across email, push, in-app, SMS, and web messaging channels for real-time interaction management. Major consumer brands use Braze to deliver relevant, personalized experiences at massive scale.",Marketing,Paid,https://braze.com,AIFOXX,https://braze.com
1.0,PRODUCT,CleverTap,"CleverTap is an AI-powered mobile marketing and analytics platform that combines real-time behavioral analytics, customer segmentation, and omnichannel engagement tools to help mobile apps retain and monetize their users. It features TesseractDB for storing granular user data.",Marketing,Freemium,https://clevertap.com,AIFOXX,https://clevertap.com
1.0,PRODUCT,Insider One,"Insider is an AI-powered growth management platform that unifies customer data and enables personalized cross-channel marketing experiences across web, app, email, SMS, and WhatsApp. It is recognized by Gartner and uses predictive AI to recommend the best next action for each customer.",Marketing,Paid,https://insiderone.com,AIFOXX,https://insiderone.com
1.0,PRODUCT,MoEngage,"MoEngage is an insights-led customer engagement platform that combines AI-powered analytics, customer segmentation, and omnichannel messaging for mobile-first companies. It helps brands orchestrate personalized journeys across email, push, SMS, and in-app channels.",Marketing,Freemium,https://moengage.com,AIFOXX,https://moengage.com
1.0,PRODUCT,WebEngage,WebEngage is a full-stack customer engagement and retention platform that enables businesses to run personalized cross-channel marketing campaigns and analyze user behavior with journey analytics. It is widely adopted by enterprises in emerging markets for driving user retention.,Marketing,Paid,https://webengage.com,AIFOXX,https://webengage.com
1.0,PRODUCT,Omnisend,"Omnisend is an e-commerce marketing automation platform that combines email, SMS, and push notifications with built-in automations for abandoned cart, welcome series, and order confirmations. It offers native integrations with Shopify, WooCommerce, and BigCommerce.",Marketing,Freemium,https://omnisend.com,AIFOXX,https://omnisend.com
1.0,PRODUCT,Drip,"Drip is an e-commerce CRM and email marketing platform that enables online stores to build personalized automated campaigns using granular purchase, browsing, and engagement data. It focuses on revenue-driven marketing with detailed attribution reporting.",Marketing,Paid,https://drip.com,AIFOXX,https://drip.com
1.0,PRODUCT,PathFactory,"PathFactory is a B2B content intelligence platform that personalizes content experiences for buyers, tracks content consumption in detail, and uses AI to recommend the next best content asset. It helps marketers understand which content accelerates pipeline and close rates.",Marketing,Paid,https://pathfactory.com,AIFOXX,https://pathfactory.com
1.0,PRODUCT,Uberflip,"Uberflip is a content experience platform that enables B2B marketers to create, manage, and personalize content hubs and streams tailored to specific buyer personas and accounts. It integrates with marketing automation tools to power personalized content journeys across the funnel.",Marketing,Paid,https://uberflip.com,AIFOXX,https://uberflip.com
1.0,PRODUCT,Crayon,"Crayon is an AI-powered competitive intelligence platform that continuously monitors competitors across thousands of sources—websites, reviews, social media, and job postings—and distills insights for product, marketing, and sales teams. It helps companies win competitive deals by staying informed about rival moves.",Marketing,Paid,https://crayon.co,AIFOXX,https://crayon.co
1.0,PRODUCT,Klue,"Klue is an AI-powered competitive enablement platform that collects competitor intelligence and turns it into dynamic battlecards and insights delivered to sales reps in their workflow. It focuses on helping revenue teams win more competitive deals with timely, relevant competitor information.",Marketing,Paid,https://klue.com,AIFOXX,https://klue.com
1.0,PRODUCT,Similarweb,"Similarweb is a digital market intelligence platform that provides website traffic data, audience insights, and competitive benchmarks across industries. Marketers, investors, and strategy teams use it to understand competitor performance and market dynamics.",Marketing,Freemium,https://similarweb.com,AIFOXX,https://similarweb.com
1.0,PRODUCT,SparkToro,"SparkToro is an audience research tool that analyzes what websites, podcasts, YouTube channels, and social accounts any audience follows and reads. Marketers use it to find where their target audience spends time online and discover the best influencer and media partnerships.",Marketing,Freemium,https://sparktoro.com,AIFOXX,https://sparktoro.com
1.0,PRODUCT,BuzzSumo,"BuzzSumo is a content research and influencer discovery platform that identifies the most-shared content for any topic, tracks competitor content performance, and finds key influencers in any niche. It is used by content marketers, PR professionals, and SEO teams for data-driven content strategies.",Marketing,Paid,https://buzzsumo.com,AIFOXX,https://buzzsumo.com
1.0,PRODUCT,Brand24,"Brand24 is an AI-powered social listening and media monitoring tool that tracks mentions of brands, competitors, and keywords across social media, news sites, blogs, and forums. It provides sentiment analysis and real-time alerts to help brands manage their online reputation.",Marketing,Paid,https://brand24.com,AIFOXX,https://brand24.com
1.0,PRODUCT,Mention,"Mention is a media monitoring and social listening platform that tracks brand, competitor, and keyword mentions in real time across social networks, news sites, and the web. It provides analytics dashboards and sentiment analysis for marketing and PR teams.",Marketing,Freemium,https://mention.com,AIFOXX,https://mention.com
1.0,PRODUCT,Meltwater,"Meltwater is an enterprise media intelligence platform that monitors news, social media, and online conversations globally, providing AI-powered insights for PR, communications, and marketing teams. It offers social media management, influencer marketing, and competitive benchmarking in a unified suite.",Marketing,Paid,https://meltwater.com,AIFOXX,https://meltwater.com
1.0,PRODUCT,Cision,"Cision is a PR software and earned media platform that provides media database access, press release distribution, media monitoring, and analytics for communications professionals. PR teams use it to pitch journalists, distribute news, and measure earned media impact.",Marketing,Paid,https://cision.com,AIFOXX,https://cision.com
1.0,PRODUCT,Prowly,"Prowly is an AI-powered PR software platform that helps communications professionals build media lists, craft personalized pitches, distribute press releases, and monitor media coverage. Its AI writing tools help create effective pitches and newsroom content.",Marketing,Paid,https://prowly.com,AIFOXX,https://prowly.com
1.0,PRODUCT,NeuronWriter,"NeuronWriter is an AI SEO content editor that combines NLP analysis of top-ranking pages with a built-in AI writer to help create optimized, comprehensive articles. It provides term recommendations, content scores, and an internal linking assistant.",Marketing,Paid,https://neuronwriter.com,AIFOXX,https://neuronwriter.com
1.0,PRODUCT,RankMath,"Rank Math is an AI-powered SEO plugin for WordPress that analyzes on-page SEO, provides keyword optimization suggestions, handles schema markup, and monitors keyword rankings through Google Search Console integration. It is one of the most widely used SEO plugins in the WordPress ecosystem.",Marketing,Freemium,https://rankmath.com,AIFOXX,https://rankmath.com
1.0,PRODUCT,Yoast SEO,"Yoast SEO is a widely adopted WordPress SEO plugin that provides real-time content analysis, readability scoring, XML sitemaps, and schema.org integration to help website owners optimize their content for search engines. It is one of the most installed plugins in the WordPress ecosystem.",Marketing,Freemium,https://yoast.com,AIFOXX,https://yoast.com
1.0,PRODUCT,Screaming Frog,"Screaming Frog SEO Spider is a desktop-based website crawling tool used by SEO professionals to audit site structure, identify broken links, analyze meta data, and discover technical SEO issues at scale. It is considered an industry-standard tool for technical SEO audits.",Marketing,Freemium,https://screamingfrog.co.uk,AIFOXX,https://screamingfrog.co.uk
1.0,PRODUCT,Mangools,"Mangools is an SEO tools suite offering keyword research, SERP analysis, backlink monitoring, rank tracking, and site SEO analysis through five integrated tools: KWFinder, SERPChecker, SERPWatcher, LinkMiner, and SiteProfiler. It is designed to be more accessible and affordable than enterprise SEO platforms.",Marketing,Paid,https://mangools.com,AIFOXX,https://mangools.com
1.0,PRODUCT,Serpstat,"Serpstat is an all-in-one AI SEO platform offering keyword research, rank tracking, backlink analysis, site audit, and competitor research in a single tool. It covers multiple search engines and markets and is popular with SEO agencies managing multiple client sites.",Marketing,Freemium,https://serpstat.com,AIFOXX,https://serpstat.com
1.0,PRODUCT,WriterZen,"WriterZen is an AI-powered SEO content workflow platform that integrates keyword research, content brief generation, and AI writing in a single tool to streamline the process of creating rank-worthy content. It uses Google's Keyword Planner data and NLP insights to guide content creation.",Marketing,Paid,https://writerzen.net,AIFOXX,https://writerzen.net
1.0,PRODUCT,Topic,AI-powered content optimization platform that helps create SEO-friendly content briefs and articles.,Marketing,Paid,https://usetopic.com,AIFOXX,https://usetopic.com
1.0,PRODUCT,Salesforce Einstein,"Salesforce Einstein is an integrated AI layer across the Salesforce platform that powers predictive lead scoring, opportunity insights, automated activity capture, generative CRM content, and AI-driven recommendations for sales and service teams. It brings machine learning and generative AI directly into the Salesforce workflow.",Sales & CRM,Paid,https://salesforce.com/einstein,AIFOXX,https://salesforce.com/einstein
1.0,PRODUCT,HubSpot Sales Hub,"HubSpot Sales Hub is an AI-powered sales CRM offering deal pipeline management, email sequences, meeting scheduling, conversation intelligence, and predictive forecasting in a unified platform. It integrates seamlessly with HubSpot Marketing Hub to align sales and marketing.",Sales & CRM,Freemium,https://hubspot.com/products/sales,AIFOXX,https://hubspot.com/products/sales
1.0,PRODUCT,Gong,"Gong is an AI revenue intelligence platform that records, transcribes, and analyzes sales calls and meetings to surface deal risks, coaching opportunities, and pipeline insights. It is widely regarded as the market leader in conversation intelligence for B2B sales teams.",Sales & CRM,Paid,https://gong.io,AIFOXX,https://gong.io
1.0,PRODUCT,Wingman (Clari),AI-powered conversation intelligence platform that provides real-time sales coaching during calls.,Sales & CRM,Paid,https://wingman.ai,AIFOXX,https://wingman.ai
1.0,PRODUCT,Outreach,"Outreach is an AI-powered sales execution platform that manages multi-touch sales sequences, call workflows, and deal management while providing AI-driven insights on pipeline health, rep performance, and deal risks. It is a leading sales engagement platform used by enterprise sales teams.",Sales & CRM,Paid,https://www.outreach.ai,AIFOXX,https://www.outreach.ai
1.0,PRODUCT,SalesLoft,"Salesloft is an AI-powered revenue orchestration platform that helps sales teams manage multi-channel cadences, call workflows, deal forecasting, and buyer engagement in a single platform. It integrates deeply with Salesforce and other CRMs to power the complete sales process.",Sales & CRM,Paid,https://salesloft.com,AIFOXX,https://salesloft.com
1.0,PRODUCT,Apollo.io,"Apollo.io is an AI-powered sales intelligence and engagement platform that combines a 275M+ contact database with outreach automation, email sequencing, and CRM enrichment tools. It enables sales teams to find leads, verify emails, and engage prospects from a single platform.",Sales & CRM,Freemium,https://apollo.io,AIFOXX,https://apollo.io
1.0,PRODUCT,ZoomInfo,"ZoomInfo is a leading B2B data intelligence platform providing comprehensive contact and company information, intent signals, and sales intelligence to help revenue teams identify, engage, and convert their ideal customers. It offers a vast database of company firmographics, technographics, and buying intent data.",Sales & CRM,Paid,https://zoominfo.com,AIFOXX,https://zoominfo.com
1.0,PRODUCT,Lusha,"Lusha is a B2B contact data and prospecting platform that helps sales and recruitment professionals find direct phone numbers, email addresses, and company data for their prospects. It offers a browser extension for LinkedIn prospecting and an API for data enrichment.",Sales & CRM,Freemium,https://lusha.com,AIFOXX,https://lusha.com
1.0,PRODUCT,Clearbit,"Clearbit (now part of HubSpot) is a B2B data enrichment platform that appends firmographic, technographic, and contact data to leads, companies, and customers in real time. Marketing and sales teams use it to understand their pipeline and personalize outreach based on detailed account profiles.",Sales & CRM,Paid,https://clearbit.com,AIFOXX,https://clearbit.com
1.0,PRODUCT,6sense,"6sense is an AI-powered account-based revenue platform that uses intent data, predictive AI, and dark funnel signals to identify accounts in active buying cycles before they reach out. It helps B2B revenue teams prioritize the right accounts, at the right time, with the right message.",Sales & CRM,Paid,https://6sense.com,AIFOXX,https://6sense.com
1.0,PRODUCT,Clari,"Clari is an AI revenue operations platform that consolidates CRM data, activity signals, and conversation intelligence to provide accurate revenue forecasting, pipeline inspection, and deal management insights for revenue teams. It replaces spreadsheet-based forecasting with AI-driven predictions.",Sales & CRM,Paid,https://clari.com,AIFOXX,https://clari.com
1.0,PRODUCT,Backstory,"People.ai is an AI revenue intelligence platform that automatically captures sales activity data from emails, calendars, and calls, then maps it to CRM records to give revenue leaders a complete view of account engagement and deal progress. It eliminates manual CRM data entry for sales reps.",Sales & CRM,Paid,https://backstory.ai,AIFOXX,https://backstory.ai
1.0,PRODUCT,Seamless.AI,"Seamless.AI is a real-time B2B contact search engine and sales prospecting platform that finds verified emails, cell phone numbers, and direct dials for decision-makers. It uses AI to search and verify contact data in real time, helping sales teams build prospect lists rapidly.",Sales & CRM,Freemium,https://seamless.ai,AIFOXX,https://seamless.ai
1.0,PRODUCT,LeadIQ,"LeadIQ is an AI-powered sales prospecting platform that helps SDRs capture contact data from LinkedIn, track job changes at target accounts, and generate personalized outreach messages. It focuses on pipeline building efficiency for outbound sales development teams.",Sales & CRM,Freemium,https://leadiq.com,AIFOXX,https://leadiq.com
1.0,PRODUCT,Cognism,"Cognism is a premium B2B sales intelligence platform known for its high-accuracy mobile phone numbers and GDPR-compliant contact data, particularly strong in the European market. Sales teams use it for targeted account-based prospecting with verified direct dials.",Sales & CRM,Paid,https://cognism.com,AIFOXX,https://cognism.com
