arxiv_id,title,paper_url,github_url
2609.09569,Reproducing Omitted Temporal Expressions in Japanese News for Retrieval-Augmented Applications,https://arxiv.org/abs/2609.09569v1,
2609.09567,Positional task conditioning for scalable defect detection across product families in large product catalogs,https://arxiv.org/abs/2609.09567v1,
2609.09565,Multi-Agent Agentic Graph Learning via Structural Signatures,https://arxiv.org/abs/2609.09565v1,
2609.09564,Robust Industrial Cyber Physical Classification Using Neuromorphic Temporal Embeddings and Hybrid SNN XGBoost Under Machine Unlearning Attacks,https://arxiv.org/abs/2609.09564v1,
2609.09561,Towards Automatic Evolution Tree Generation from Citation Graphs,https://arxiv.org/abs/2609.09561v1,
2609.0956,"The Vibe Shift in Software Engineering: Evaluating AI-Led Conversational Programming for Performance, Cognition, and Responsible Adoption",https://arxiv.org/abs/2609.09560v1,
2609.09556,High-probability guarantees for linear accessibility in feature superposition,https://arxiv.org/abs/2609.09556v1,
2609.09554,BuzzASR: A Swarm of 100+ Monolingual Speech Recognition Models,https://arxiv.org/abs/2609.09554v1,
2609.09553,Arbitrary Cipher Attacks Against Large Language Models Do Not Require Fine-Tuning,https://arxiv.org/abs/2609.09553v1,
2609.09552,TEFM: Token-Efficient Faithful Modeling for Structured Data,https://arxiv.org/abs/2609.09552v1,
2609.09551,An Efficient and Effective Agentic Group Shilling Attack on Recommender Systems,https://arxiv.org/abs/2609.09551v1,
2609.09547,A Statistical Approach to Estimating Sample Size of Machine Learning Models,https://arxiv.org/abs/2609.09547v1,
2609.09536,Differentially Private Average Treatment Effect Estimation by Propensity Score Blocking,https://arxiv.org/abs/2609.09536v1,
2609.09524,Oracle Complexity of Stochastic Fixed-Point Equations with Nonexpansive Maps,https://arxiv.org/abs/2609.09524v1,
2609.09511,Adaptive Distributed Physical-Layer Authentication and Attack Detection in 6G Non-Terrestrial Networks via Causal Meta-Learning,https://arxiv.org/abs/2609.09511v1,
2609.09504,Inductive Biases in Field-Level Cosmological Inference from Galaxy Catalogs,https://arxiv.org/abs/2609.09504v1,
2609.09496,The Mutations of Machine Speech,https://arxiv.org/abs/2609.09496v1,
2609.09486,Efficient Fairness Auditing Across Guidance Scales in Text-to-Image Diffusion Models via Causal Abstraction,https://arxiv.org/abs/2609.09486v1,
2609.09482,"Infra-Bench CLS: A Global, Open-Source Benchmark for Critical Infrastructure Classification with Earth Observation Foundation Models",https://arxiv.org/abs/2609.09482v1,
2609.0948,Gaussian Approximation for Multivariate Martingale Sums from Uniformly Ergodic Markov Chains,https://arxiv.org/abs/2609.09480v1,
2609.09478,Unthrottling the Tanh Jacobian in SAC: A Negative Result on Bang-Bang Control and MetaDrive,https://arxiv.org/abs/2609.09478v1,
2609.09477,LeCor: Learning to Be Corrected by Meta-Learned Test-Time Training for Interactive 3D Lung-Tumour Segmentation,https://arxiv.org/abs/2609.09477v1,
2609.09476,From Fixed Keys to Readable Schemas: Small Language Models for Vehicle Agent Function Calls,https://arxiv.org/abs/2609.09476v1,
2609.09475,Distributed Physical Layer Authentication and Collaborative RSMA in Non-Terrestrial Networks via Graph Reinforcement Learning,https://arxiv.org/abs/2609.09475v1,
2609.09473,Mode Coverage in Normalizing Flow Boltzmann Generators via Log-Ratio Variation,https://arxiv.org/abs/2609.09473v1,
2609.09468,Building the Harness Automatically: Self-Play in Code Distills a Text Harness for Black-Box Optimization,https://arxiv.org/abs/2609.09468v1,
2609.09466,"Exact-Form Regret for Gradient Descent, Mirror Descent and Follow-the-Regularized-Leader",https://arxiv.org/abs/2609.09466v1,
2609.09458,ContractEval: Query-Conditioned Execution Matching for Procedural Instruction Conformance,https://arxiv.org/abs/2609.09458v1,
2609.09457,A Block Tensor Train Burer-Monteiro Framework for Low-Rank Quantum State Tomography,https://arxiv.org/abs/2609.09457v1,
2609.09451,Uncertainty-Aware Sea-Ice Type Mapping with Multiple Ice Charts,https://arxiv.org/abs/2609.09451v1,
2609.09448,Do Agents Know When They Succeed? Calibrating Agent Confidence from Internal Representations,https://arxiv.org/abs/2609.09448v1,
2609.09442,Concept drift mitigation through community and spectral graph analysis for the detectionof cyberattacks in network traffic,https://arxiv.org/abs/2609.09442v1,
2609.09436,"MiNCE: Nonparametric, Strongly Consistent Confidence Envelopes for Band-Limited Functions and their Smoothed Spectra",https://arxiv.org/abs/2609.09436v1,
2609.09434,Tensor-Train Weak SINDy: Identifying High-Dimensional Nonlinear Dynamics,https://arxiv.org/abs/2609.09434v1,
2609.09433,Efficient Leakage-Free Neural Architecture Search under Leave-One-Subject-Out Evaluation,https://arxiv.org/abs/2609.09433v1,
2609.09432,SCCM : Stream Cruise Control Method for Automated Drift Detection and Adaptation,https://arxiv.org/abs/2609.09432v1,
2609.09429,Applying foundation model embeddings towards urban livability evaluation,https://arxiv.org/abs/2609.09429v1,
2609.09428,XAI-Arena: Can LLMs Assess the Quality of XAI Explanations?,https://arxiv.org/abs/2609.09428v1,
2609.09425,Edu-QuRating: Multi-Dimensional Educational Data Curation with Distilled Pairwise Judgements,https://arxiv.org/abs/2609.09425v1,
2609.09418,Valerant: An Automatic Navigable Game Map Generator via Action-Conditioned World Model Exploration,https://arxiv.org/abs/2609.09418v1,
2609.09413,Decision-Focused Active Learning for Scale-Aware Critical-Materials Recovery,https://arxiv.org/abs/2609.09413v1,
2609.0941,Benchmarking Hybrid Deep Research Across Database Querying and Web Search,https://arxiv.org/abs/2609.09410v1,
2609.09409,Reliable Near-Field Multi-User Positioning Informed by Two-Stage MUSIC,https://arxiv.org/abs/2609.09409v1,
2609.09404,An Experimental Evaluation of Multimodal Prompt Injection Attacks on Agentic AI Frameworks,https://arxiv.org/abs/2609.09404v1,
2609.09402,X-amine509: Predicting the Practical Risk Level of Enterprise X.509 Certificates,https://arxiv.org/abs/2609.09402v1,
2609.09396,VANTAGE-Bench: Evaluating the Infrastructure AI Gap in Vision-Language Models,https://arxiv.org/abs/2609.09396v1,
2609.09395,The Menu Is an Execution Prior: State-Path Tool Menus for Online Agents,https://arxiv.org/abs/2609.09395v1,
2609.09388,XAI-Refine: An Automated Explanation-Knowledge Loop for Brain-Age Prediction,https://arxiv.org/abs/2609.09388v1,
2609.09374,An Autonomous GeoAI Agent for Arctic Eco-Navigation,https://arxiv.org/abs/2609.09374v1,
2609.09372,What Does MMLU Actually Measure? A Psychometric Audit of Difficulty Structure in Aggregate Benchmark Scores,https://arxiv.org/abs/2609.09372v1,
2609.0937,Constraint-Aware Discrete Black-Box Optimization Using Tensor Decomposition,https://arxiv.org/abs/2609.09370v1,
2609.09367,Explaining f-Divergence-Based Regularization via Local Curvature and Sharpness-Aware Minimization,https://arxiv.org/abs/2609.09367v1,
2609.09363,Do LLMs Make More Mistakes If They Do Not Believe the Input Data?,https://arxiv.org/abs/2609.09363v1,
2609.09357,Encrypt What Matters: When Selective Homomorphic Inference Is Efficient,https://arxiv.org/abs/2609.09357v1,
2609.09356,Auditable Emergency Triage for Maternal and Newborn Care in India,https://arxiv.org/abs/2609.09356v1,
2609.09349,SWORD: Wikidata-based Distortions Reveal Hidden Cross-Lingual Inconsistencies in LLM Factual Error Rejection,https://arxiv.org/abs/2609.09349v1,
2609.09348,Smart Adaptive Computing Across the Continuum: LLMs in IoT-Edge-Cloud Resource Management,https://arxiv.org/abs/2609.09348v1,
2609.09338,Osprey: Target-agnostic Pre-training Makes Stronger Drafters in Speculative Decoding,https://arxiv.org/abs/2609.09338v1,
2609.09326,Real-time and adaptive anomaly detection algorithm for cyclostationary models,https://arxiv.org/abs/2609.09326v1,
2609.09324,Improving 5G AI-RAN MCS Selection by Predicting Retransmissions,https://arxiv.org/abs/2609.09324v1,
2609.09306,"Gradland: On Phenomenal Experience, Differentiated Across Many Dimensions",https://arxiv.org/abs/2609.09306v1,
2609.09299,Literati: Towards Anytime Optimal Shape Generalized Trees via AO*,https://arxiv.org/abs/2609.09299v1,
2609.09295,Support Discovery With Iteratively Reweighted Least Squares for Fixed-Charge Network Flow,https://arxiv.org/abs/2609.09295v1,
2609.09275,"""Transforming"" LHCb: self-supervised maps of heavy-flavour decays",https://arxiv.org/abs/2609.09275v1,
2609.09158,TANGO: Humanoid Navigation in Cluttered Environments with a Whole-Body Vision-Language-Action Model,https://arxiv.org/abs/2609.09158v1,
2609.09157,Learning Length-Extrapolatable Recurrent Models,https://arxiv.org/abs/2609.09157v1,
2609.09156,ReCite: Agentic Reasoning for Faithful Citation,https://arxiv.org/abs/2609.09156v1,
2609.09264,StochBench: A Domain-Specific Benchmark for Stochastic Processes in Lean,https://arxiv.org/abs/2609.09264v1,
2609.09153,Procedural Graphs: Self-Evolving Execution Structures for LLM Agents,https://arxiv.org/abs/2609.09153v1,
2609.09152,Silver Rate Is (Almost) Optimal for Gradient Descent Acceleration,https://arxiv.org/abs/2609.09152v1,
2609.0915,Copying explains the collective behavior of AI agents in the wild,https://arxiv.org/abs/2609.09150v2,
2609.09263,Voice or Stereotype? Disentangling Acoustic and Content-Based Gender in Speech-to-Speech Models,https://arxiv.org/abs/2609.09263v1,
2609.09143,Studying Image Tokenizers as Visual Languages in Unified Multimodal Models,https://arxiv.org/abs/2609.09143v1,
2609.0914,NOAH: Learning the Full Patient Journey. A Longitudinal Multimodal Time-Aware Model for Representation and Forecasting,https://arxiv.org/abs/2609.09140v1,
2609.09137,A Data-Driven Framework for Identifying and Prioritizing RPA Opportunities in Healthcare Processes,https://arxiv.org/abs/2609.09137v1,
2609.09135,Entropy-Regularized Rank-Masked Policy Optimization for Test-Time Reinforcement Learning in Code Generation,https://arxiv.org/abs/2609.09135v1,
2609.09134,Co-Evolving Harnesses and Models: On-Policy Correction Helps Weaker Models Catch Up Where Imitation Fails,https://arxiv.org/abs/2609.09134v1,
2609.09133,"ExecCritic: Learn to Test, Test to Improve for Coding Agents",https://arxiv.org/abs/2609.09133v1,
2609.0913,Nearly Tight Rademacher Bounds for Sparsely Activated Neural Networks,https://arxiv.org/abs/2609.09130v1,
2609.09126,A Generalization of Amari's Bayesian Duality,https://arxiv.org/abs/2609.09126v1,
2609.09124,Canonical Color as a Lens into Concept Decodability in Vision Encoders and VLMs,https://arxiv.org/abs/2609.09124v1,
2609.09119,DeCAL: Towards Physically-Grounded Dexterous Vision-Language-Action Models via Contact-Aware Latent Co-Imagination,https://arxiv.org/abs/2609.09119v1,
2609.09116,When Does Scale-Invariant Optimization Become Unstable? An Exact Schedule Law with Weight Decay,https://arxiv.org/abs/2609.09116v1,
2609.09115,MeClear: Cooperative Game-Theoretic Attribution and Risk-Aware Memory Clearance for Long-Horizon LLM Agents,https://arxiv.org/abs/2609.09115v1,
2609.09113,SAEScientist-Bench: Can AI Agents Conduct Autonomous SAE Interpretability Research?,https://arxiv.org/abs/2609.09113v1,
2609.09099,Curriculum Learning as Transport: Understanding Curricula with Wasserstein Geodesics,https://arxiv.org/abs/2609.09099v1,
2609.09094,The Surprising Effectiveness of Approximate Value Iteration in Self-Play,https://arxiv.org/abs/2609.09094v1,
2609.0909,Measuring LLM Sycophancy under Sustained Multi-Turn Pressure,https://arxiv.org/abs/2609.09090v1,
2609.09085,It's Not RoPE that Creates Sinks: The Role of Self-Concentration and Value-Non-Mixing in Attention,https://arxiv.org/abs/2609.09085v1,
2609.09082,GoDeep: Annotation-Free Open-Vocabulary 3D Scene Understanding via Language-Space Lifting,https://arxiv.org/abs/2609.09082v1,
2609.09081,Everything in Moderation: Per-Domain Coverage Optima and Alignment-Resistant Domain Gaps in Multi-Domain Mid-Training,https://arxiv.org/abs/2609.09081v1,
2609.09076,ActReview: Rebuttal-Guided Training Data and Rubric Rewards for Actionable Peer Review Generation,https://arxiv.org/abs/2609.09076v1,
2609.09075,ThinkPrior: Zero-Rollout Difficulty Priors for Cold-Start Prompt Selection in RLVR,https://arxiv.org/abs/2609.09075v1,
2609.09072,ToolLoop: Closed-Loop Tool-Use Data Synthesis via Decomposed Generation and Dynamic Self-Feedback,https://arxiv.org/abs/2609.09072v1,
2609.0907,Performance of Clinical AI System and Physicians and Frontier Language Models in primary care diagnostics,https://arxiv.org/abs/2609.09070v1,
2609.09062,Multi-Task Learning for Sparsely-Labeled Time Series: A Case Study on Cold-Hardiness Modeling,https://arxiv.org/abs/2609.09062v1,
2609.09059,PlayTrain: An Efficient Reinforcement Learning Framework for LLM-Generated Adaptable JavaScript Games,https://arxiv.org/abs/2609.09059v1,
2609.09056,Time-Varying Data as Sheaves: an Invitation to Narratives,https://arxiv.org/abs/2609.09056v1,
2609.09054,Training-Free Task Vectors for LLM Behavioral Control,https://arxiv.org/abs/2609.09054v1,
2609.09048,The Audit Decides the Verdict: Instrument Effects Rival Demographic Bias in LLM Decision Audits,https://arxiv.org/abs/2609.09048v1,
2609.09038,Do Reasoning Representations Help Humans Evaluate LLM Outputs?,https://arxiv.org/abs/2609.09038v1,
2609.0903,Answer-Distribution Trajectories: A Stochastic-Dynamics View of LLM Reasoning,https://arxiv.org/abs/2609.09030v1,
2609.09022,It Is Not My Code Anymore,https://arxiv.org/abs/2609.09022v1,
2609.09011,Closed-Form of the Local Galactic Potential and Stellar Distribution Function from Gaia DR3,https://arxiv.org/abs/2609.09011v1,
2609.09009,Let It Go or Learn to Self-Correct: Continuous Diffusion for Constrained Discrete Tasks,https://arxiv.org/abs/2609.09009v1,
2609.09004,Evaluation of Contextual Understanding in Large Language Models,https://arxiv.org/abs/2609.09004v1,
2609.09001,"Deposon: An Auditable, Conservation-Guaranteed, Game-Theoretically Tested Scattering Layer over LLM Reasoning Paths",https://arxiv.org/abs/2609.09001v1,
2609.08992,Physics-Informed Deep Learning for False Ventricular Tachycardia Alarm Reduction in the ICU,https://arxiv.org/abs/2609.08992v1,
2609.08981,Transformers as In-Context Samplers: From Closed-Form Diffusion to Estimation-Free Sampling,https://arxiv.org/abs/2609.08981v1,
2609.08977,Omni Interaction Agent Technical Report,https://arxiv.org/abs/2609.08977v2,
2609.0897,GraphFAS: A Distributed System for Automated Graph Feature Generation and Selection in Industrial Transaction Networks,https://arxiv.org/abs/2609.08970v1,
2609.08966,"Good Pretraining, Bad SFT: Checkpoint Quality Across the Training Stack",https://arxiv.org/abs/2609.08966v1,
2609.08965,PlannerForge: LLM Agents for Scenario-Based Testing of Motion Planners in Autonomous Driving,https://arxiv.org/abs/2609.08965v1,
2609.08961,Fitting and Learning Basis-Restricted Propositional Formulas,https://arxiv.org/abs/2609.08961v1,
2609.0895,SQLMorph: Query Mutation and Fine-Grained Metrics for Text-to-SQL Evaluation,https://arxiv.org/abs/2609.08950v1,
2609.08947,ONE CYLinder: A Benchmark for Graph-Based Surrogate Modeling of Unsteady Bluff-Body Flows,https://arxiv.org/abs/2609.08947v1,
2609.08944,SkillAdam: Stable and Efficient Skill Evolution for Agents,https://arxiv.org/abs/2609.08944v1,
2609.08943,Evaluating and Improving Evidence-Grounded Fact-Checking in LLMs via Multi-Round Evidence Ablation,https://arxiv.org/abs/2609.08943v1,
2609.09258,Tensor Network Moral Graph Recovery of Discrete Probability Distributions,https://arxiv.org/abs/2609.09258v1,
2609.08936,AuK Technical Report: An Open-Source Foundational Model for Speech Generation and Editing,https://arxiv.org/abs/2609.08936v1,
2609.08934,When Models Defer to Wrong Answers: A Robustness Audit of Source-Attributed Cues in Multiple-Choice QA,https://arxiv.org/abs/2609.08934v1,
2609.09257,"Accountable and uncertainty-aware evaluation of sensor-based AI under distribution shift: devices, subjects, and nearly three years underground",https://arxiv.org/abs/2609.09257v1,
2609.08919,Experience Funnel: A State-Policy Alternating Loop for Self-Evolving Agents,https://arxiv.org/abs/2609.08919v1,
2609.08901,The BatchNorm Illusion: Diagnosing Normalization Artifacts in Machine Unlearning Evaluation,https://arxiv.org/abs/2609.08901v1,
2609.08899,From Scores to Evidence: Auditable Decisions Can Improve Speech Deepfake Detection,https://arxiv.org/abs/2609.08899v2,
2609.08896,Evolution of Multimodal Question Answering: From Modality-Adaptive Extraction to Unified Language Representation,https://arxiv.org/abs/2609.08896v1,
2609.08887,Q2D-Web: A Large-Scale Benchmark for Retrieval in Agentic RAG Systems,https://arxiv.org/abs/2609.08887v1,
2609.08873,High-Magnetization Sampling at Low Temperatures: Ising Models and Bayesian Sparse Linear Regression,https://arxiv.org/abs/2609.08873v1,
2609.09255,CAST: Canonical Approximate Schur Tree for Approximate Cholesky on Graphs,https://arxiv.org/abs/2609.09255v1,
2609.08869,"OntoKG-EQ: A provenance-grounded, competency-question-governed knowledge graph for auditable analyst querying",https://arxiv.org/abs/2609.08869v1,
2609.08861,API Benchmark Scores Do Not Reliably Transfer to Chatbot Interfaces,https://arxiv.org/abs/2609.08861v1,
2609.08855,Earth System World Model for What-If Simulations: A Case Study for Terrestrial Ecosystems,https://arxiv.org/abs/2609.08855v1,
2609.08851,Length Generalization for Transformers via Compression,https://arxiv.org/abs/2609.08851v1,
2609.09254,DiffLUT-Net: Differentiable Training of FPGA LUT Networks with Learnable Connectivity,https://arxiv.org/abs/2609.09254v1,
2609.08832,Closing the Consistency Gap: Self-Evolving Agents That Learn to Stay on Course,https://arxiv.org/abs/2609.08832v1,
2609.08826,"A Closed-Form Estimator and Diagnostic Battery for Anchor-Judge Error Correlation, Under a Single-Common-Factor Model",https://arxiv.org/abs/2609.08826v1,
2609.088,Ostrich: Taking Large Strides Through Stiff Contact in Differentiable Dynamics,https://arxiv.org/abs/2609.08800v1,
2609.08798,Eliciting Weak-to-Strong Generalization with On-Policy Reverse Distillation,https://arxiv.org/abs/2609.08798v1,
2609.08797,The Rater Ising-Potts Model with LLM-Derived Weights: An Application to Multi-Category Scoring Reliability,https://arxiv.org/abs/2609.08797v1,
2609.08796,Hi-FLoop: Hierarchical State-Feedback Loops for Multi-Timescale World Modeling,https://arxiv.org/abs/2609.08796v2,
2609.0879,Evidence-Grounded Retrieval for Investigation Hunt Lead Generation from CTI Reports,https://arxiv.org/abs/2609.08790v1,
2609.08789,Silent Revision: Measuring Undisclosed Change in the Safety Frameworks of Frontier AI Developers,https://arxiv.org/abs/2609.08789v1,
2609.08788,Adaptive Anisotropic Attention for Axis-Structured Signals,https://arxiv.org/abs/2609.08788v1,
2609.08779,Improving Term Evaluation in Machine Translation: Variation Matters,https://arxiv.org/abs/2609.08779v1,
2609.08772,It's All in the Way You Say It: The Role of Information Representation in LLM-Based Glycemic-Event Prediction,https://arxiv.org/abs/2609.08772v1,
2609.08765,Benchmark Scores Are Pipeline-Dependent: A Reliability Audit of Cybersecurity LLM Benchmarks,https://arxiv.org/abs/2609.08765v1,
2609.08763,ZK-Trace: Certified Collusion Tracing with Zero-Knowledge Credentials for Federated GNSS Interference Monitoring,https://arxiv.org/abs/2609.08763v1,
2609.08759,A Note on Scaling in Randomly Rotated Quantization and Its Connection to the CDEF +1 Pythagorean Relation,https://arxiv.org/abs/2609.08759v1,
2609.0925,No Free Checker: A Survey of Verifiers for Robot Policies,https://arxiv.org/abs/2609.09250v1,
2609.08755,"Kairos: A Dataset for Fine-Grained Video-Language Modeling over Space, Time, and Dynamics",https://arxiv.org/abs/2609.08755v1,
2609.0874,PAC-Bayesian Bounds for Learning Partially Observed Stochastic Linear Time-Invariant State-Space Systems with Inputs and Sub-Gaussian Noise,https://arxiv.org/abs/2609.08740v1,
2609.08736,When Can One Obtain Certificates of Optimality Using Positivstellensaetze?,https://arxiv.org/abs/2609.08736v1,
2609.08729,Application of curiosity driven exploration methods for hardware interference identification,https://arxiv.org/abs/2609.08729v1,
2609.08725,BAFF: Bid-Aware Filter Family for Mitigating Training Data Interference in RTB A/B Tests,https://arxiv.org/abs/2609.08725v1,
2609.08719,GoAnt: Quality-Diversity Multi-Agent Search for Alpha Factor Discovery in Market Microstructure Data,https://arxiv.org/abs/2609.08719v1,
2609.08709,Chimaera: A Mixture-of-Graph-Experts Architecture for Cross-Task and Cross-Dataset Graph Learning,https://arxiv.org/abs/2609.08709v1,
2609.08703,TontaubeV1: Streaming Text-to-Speech with Hierarchical Codec Modeling and Bounded Context,https://arxiv.org/abs/2609.08703v1,
2609.08698,Record Grouping Controls Evidence Weight in Language Models,https://arxiv.org/abs/2609.08698v1,
2609.08692,"Global Divergence, Local Convergence: Representation Geometry in SSMs and Transformers",https://arxiv.org/abs/2609.08692v1,
2609.0869,Hyperparameter Scaling Laws Across MoE Sparsity,https://arxiv.org/abs/2609.08690v1,
2609.08689,When Victorian Becomes a Prompt: Literary Periodization as a Generative Constraint in 100 AI-Generated Novels,https://arxiv.org/abs/2609.08689v1,
2609.08686,CausalChapter: Improving Long-Video Chaptering with Interventional Dependency Modeling,https://arxiv.org/abs/2609.08686v1,
2609.08685,HOPE: Heterophily-Aware Open-Set Node Classification with Pseudo-Extrapolation,https://arxiv.org/abs/2609.08685v1,
2609.08683,Neither Adversarial Training Nor Purification: Emergent Adversarial Robustness from Oscillatory Predictive Learning,https://arxiv.org/abs/2609.08683v1,
2609.08673,BIFTA: Brain-Inspired Few-Shot Tactile Adaptation for Unknown Sensors,https://arxiv.org/abs/2609.08673v1,
2609.08672,"X2Streaming-ASR: wait when uncertain, emit when ready for streaming ASR",https://arxiv.org/abs/2609.08672v1,
2609.08671,Optimal estimation for Functional Linear Regression with Noisy Discretized Data,https://arxiv.org/abs/2609.08671v1,
2609.08669,Learning to build covering structures with continuous adjustments,https://arxiv.org/abs/2609.08669v1,
2609.08663,MoEMB: Scaling Universal Multimodal Embeddings with Efficient Mixture-of-Experts Models,https://arxiv.org/abs/2609.08663v1,
2609.08659,TriCCOT: Tri-part Convolutional Conformal Transformer for Onboard Space Object Detection,https://arxiv.org/abs/2609.08659v1,
2609.08657,Charts Are Beyond Pixels: Probing for Layer-Wise Chart Understanding and Editing,https://arxiv.org/abs/2609.08657v1,
2609.0865,Difficulty-Adaptive Tree-Structured Policy Optimization for Expanding Reasoning Coverage in RLVR,https://arxiv.org/abs/2609.08650v1,
2609.08646,Combating Instruction Conflict via Energy-Driven Latent Conflict Detection,https://arxiv.org/abs/2609.08646v1,
2609.08642,SUN: Reaching for Novelty in Reinforcement Learning,https://arxiv.org/abs/2609.08642v1,
2609.08638,CASD: Chunk-Aligned Semantic Distillation for Multi-StageRobot Manipulation,https://arxiv.org/abs/2609.08638v1,
2609.08637,"Navigating the digital spectrum: Assessing political bias, stability, and downstream fairness in Large Language Models",https://arxiv.org/abs/2609.08637v1,
2609.08636,From Where to How: Continuous 4D Interaction Forecasting from Egocentric Video,https://arxiv.org/abs/2609.08636v1,
2609.08634,Suan: Rectifying Direct Preference Safety Alignment in Large Language Models,https://arxiv.org/abs/2609.08634v1,
2609.08627,SynthRCT: Scalable Conditional Deformation Synthesis for Synthetic Repeat CT Generation,https://arxiv.org/abs/2609.08627v1,
2609.08622,Leveraging contextual events on structure-aware next activity prediction,https://arxiv.org/abs/2609.08622v1,
2609.0862,Flexible Spectral-Normalized Neural Gaussian Process for Dynamic Aperture Prediction,https://arxiv.org/abs/2609.08620v1,
2609.08618,Target-Independent Micro-Interventions for Predicting Training Response Across Language-Model Families,https://arxiv.org/abs/2609.08618v1,
2609.08615,Why shared attention vectors fail: a case for outcome-indexed tuning,https://arxiv.org/abs/2609.08615v1,
2609.08609,Dynamics of meaning: Towards the Evaluation of Diachronic Semantic Change in Sinhala,https://arxiv.org/abs/2609.08609v2,
2609.08606,Neptune: An AI model for Global Ocean Subseasonal Prediction,https://arxiv.org/abs/2609.08606v1,
2609.08602,CLAMP: Constrained Decoding for Vision-Language Embodied Planning,https://arxiv.org/abs/2609.08602v1,
2609.08599,"Graph-Based Personalized Memory for LLM Agents: Representation, Evolution, Retrieval, and Evaluation",https://arxiv.org/abs/2609.08599v1,
2609.08594,Multi-Level-Set-Based Physics-Driven Neural Network to Solve 3-D Inverse Scattering Problems,https://arxiv.org/abs/2609.08594v1,
2609.08593,FedGenSC: Federated Generative Semantic Communication with Channel-Aware Adaptation,https://arxiv.org/abs/2609.08593v1,
2609.08592,A Three-Tier Persona Vector for Controllable User Simulation in Agentic Evaluation,https://arxiv.org/abs/2609.08592v1,
2609.08589,The Unreliable Progress Bar: Can LLM Agents Reliably Report Task Progress Throughout Execution?,https://arxiv.org/abs/2609.08589v1,
2609.08585,Limitations of Automated Simulatability: LLM Simulators Can Bypass Explanations,https://arxiv.org/abs/2609.08585v1,
2609.08582,Leveraging Cardiac Imaging to Improve ECG-Based Detection of Chagas Disease in Resource-Constrained Settings,https://arxiv.org/abs/2609.08582v1,
2609.08581,AlphaRJM: Reward-Jump Memory for Stochastic Return-Guided Alpha Discovery,https://arxiv.org/abs/2609.08581v1,
2609.09247,Steering Diffusion Priors with Sparse Observations for High-Resolution Temperature Downscaling,https://arxiv.org/abs/2609.09247v1,
2609.08576,Which Forms of Caregiver Feedback Support Grammar Learning? A Reinforcement-Learning Study of Child-Like Language Models,https://arxiv.org/abs/2609.08576v1,
2609.08574,Do New Attention Mechanisms Actually Fix Attention Sinks at Million-Token Context?,https://arxiv.org/abs/2609.08574v1,
2609.08572,AgentGrad: Intervention-guided Prompt Optimization for Multi Agent Systems,https://arxiv.org/abs/2609.08572v1,
2609.09246,"Bayesian deep learning integration of geophysical and drilling data for 3D prediction of copper mineralization and drill targeting: a case study from the Kogodai prospect, Rudny Altai",https://arxiv.org/abs/2609.09246v1,
2609.08566,BIO-MEMART: Biometric-Aware KV Cache Memory for Multi-User LLM Agents,https://arxiv.org/abs/2609.08566v1,
2609.08564,Non-Adaptive 1-Bit Mean Estimation: Minimax Rates and the Sample-Interval Tradeoff,https://arxiv.org/abs/2609.08564v1,
2609.08561,Certified Topological Interaction in Neural Representations: Class Disentanglement Is Mostly Pairwise,https://arxiv.org/abs/2609.08561v1,
2609.08558,Personalizing LLM Agent Memory Using Biometrics,https://arxiv.org/abs/2609.08558v1,
2609.08554,Not All Variables Agree: Reliability-Aware Variable-Wise Gradient Surgery for Multivariate Time-Series Forecasting,https://arxiv.org/abs/2609.08554v1,
2609.0855,CreaMem: A Scene-Aware Memory Architecture for Personalized Agents,https://arxiv.org/abs/2609.08550v1,
2609.09245,What Fixed-Rollout pass@k Evaluations Can Identify,https://arxiv.org/abs/2609.09245v1,
2609.08537,The Exact Time-Uniform Rate Frontier for Stochastic Gradient Descent on Smooth Convex Objectives,https://arxiv.org/abs/2609.08537v1,
2609.09244,Critical initialization destabilizes higher input derivatives in wide scalar-input networks,https://arxiv.org/abs/2609.09244v1,
2609.08515,"Same Values, Different Languages? From Multilingual Probing to Steering LLMs Toward Chinese Social Values",https://arxiv.org/abs/2609.08515v1,
2609.08505,Temporal State Transport in Video Generation: Diagnosing and Correcting Spectral Imbalance,https://arxiv.org/abs/2609.08505v1,
2609.08476,When Topology Betrays Privacy: Lattice-Based Reconstruction Attacks on Secure Aggregation in Decentralized Federated Learning,https://arxiv.org/abs/2609.08476v1,
2609.08475,Do Reviewers Still Reward Lexical Complexity? A Frozen-Rater Study of Preference Drift in 124K ICLR Reviews,https://arxiv.org/abs/2609.08475v1,
2609.08463,Inclusive electron-nucleus cross section models from domain adaptation,https://arxiv.org/abs/2609.08463v1,
2609.08461,Selective boundary condition reduction via learned error gating,https://arxiv.org/abs/2609.08461v1,
2609.08459,Detecting Authorship in Political Texts with Inductive Stylometry,https://arxiv.org/abs/2609.08459v1,
2609.08452,SRPO: Setwise Relative Policy Optimization for Multi-Agent LLMs,https://arxiv.org/abs/2609.08452v1,
2609.08445,Topological Fraud Detection in Latent Transaction Spaces,https://arxiv.org/abs/2609.08445v1,
2609.08443,SequenceO1: End-to-End Ultra-Long (100K) Sequence Modeling in Recommendation with Low-Rank Caching,https://arxiv.org/abs/2609.08443v1,
2609.08442,AirAnchor: Bridging Local and Global Spatial Information for Zero-Shot Aerial Vision-and-Language Navigation,https://arxiv.org/abs/2609.08442v1,
